,paperId,title,abstract,year,referenceCount,citationCount,journal,citationStyles,authors
2295,c8089943935fcdbd486279f3205914ddbe4fe396,Investigating the relationship between the personality of a robotic TV assistant and the level of user control,"This paper describes the design and evaluation of a robotic TV assistant that helps users find a TV-programme that fits their interests. Questions that were addressed include: What personality do users prefer for the robotic TV-assistant? What level of control do they prefer? How do personality and the level of control relate to each other? Four prototypes were developed by combining two personalities and two levels of user control. In the high control condition, a speech-based command-and-control interaction style was used, whereas the interaction style in the low control condition consisted of speech-based system-initiative natural language dialogue. The results demonstrated an interaction between the effects of personality and level of control on user preferences. Overall, the most preferred combination was an extravert and friendly personality with low user control. Additionally, it was found that perceived level of control was influenced by the robot's personality. This suggests that the robot's personality can be used as a means to increase the amount of control that users perceive",2006.0,28.0,17.0,"{'pages': '404-410', 'name': 'ROMAN 2006 - The 15th IEEE International Symposium on Robot and Human Interactive Communication'}","{'bibtex': '@Article{Meerbeek2006InvestigatingTR,\n author = {B. Meerbeek and J. Hoonhout and P. Bingley and J. Terken},\n journal = {ROMAN 2006 - The 15th IEEE International Symposium on Robot and Human Interactive Communication},\n pages = {404-410},\n title = {Investigating the relationship between the personality of a robotic TV assistant and the level of user control},\n year = {2006}\n}\n'}","[{'authorId': '1729155', 'name': 'B. Meerbeek'}, {'authorId': '2163126', 'name': 'J. Hoonhout'}, {'authorId': '49317857', 'name': 'P. Bingley'}, {'authorId': '1745774', 'name': 'J. Terken'}]"
2296,c872e5c7cc8050d9be978681e6f1a021dab1902e,Neuroadaptive technology enables implicit cursor control based on medial prefrontal cortex activity,"Significance The human brain continuously and automatically processes information concerning its internal and external context. We demonstrate the elicitation and subsequent detection and decoding of such “automatic interpretations” by means of context-sensitive probes in an ongoing human–computer interaction. Through a sequence of such probe–interpretation cycles, the computer accumulates responses over time to model the operator’s cognition, even without that person being aware of it. This brings human cognition directly into the human–computer interaction loop, expanding traditional notions of “interaction.” The concept introduces neuroadaptive technology—technology which automatically adapts to an estimate of its operator’s mindset. This technology bears relevance to autoadaptive experimental designs, and opens up paradigm-shifting possibilities for human–machine systems in general. The effectiveness of today’s human–machine interaction is limited by a communication bottleneck as operators are required to translate high-level concepts into a machine-mandated sequence of instructions. In contrast, we demonstrate effective, goal-oriented control of a computer system without any form of explicit communication from the human operator. Instead, the system generated the necessary input itself, based on real-time analysis of brain activity. Specific brain responses were evoked by violating the operators’ expectations to varying degrees. The evoked brain activity demonstrated detectable differences reflecting congruency with or deviations from the operators’ expectations. Real-time analysis of this activity was used to build a user model of those expectations, thus representing the optimal (expected) state as perceived by the operator. Based on this model, which was continuously updated, the computer automatically adapted itself to the expectations of its operator. Further analyses showed this evoked activity to originate from the medial prefrontal cortex and to exhibit a linear correspondence to the degree of expectation violation. These findings extend our understanding of human predictive coding and provide evidence that the information used to generate the user model is task-specific and reflects goal congruency. This paper demonstrates a form of interaction without any explicit input by the operator, enabling computer systems to become neuroadaptive, that is, to automatically adapt to specific aspects of their operator’s mindset. Neuroadaptive technology significantly widens the communication bottleneck and has the potential to fundamentally change the way we interact with technology.",2016.0,33.0,129.0,"{'volume': '113', 'pages': '14898 - 14903', 'name': 'Proceedings of the National Academy of Sciences'}","{'bibtex': '@Article{Zander2016NeuroadaptiveTE,\n author = {T. Zander and L. R. Krol and N. Birbaumer and K. Gramann},\n journal = {Proceedings of the National Academy of Sciences},\n pages = {14898 - 14903},\n title = {Neuroadaptive technology enables implicit cursor control based on medial prefrontal cortex activity},\n volume = {113},\n year = {2016}\n}\n'}","[{'authorId': '36476952', 'name': 'T. Zander'}, {'authorId': '3051446', 'name': 'L. R. Krol'}, {'authorId': '145198983', 'name': 'N. Birbaumer'}, {'authorId': '3128704', 'name': 'K. Gramann'}]"
2297,c882fe3b02e84462292517b1f824ce2a7b6c2525,Adaptive Music Therapy for Alzheimer's Disease Using Virtual Reality,,2020.0,17.0,8.0,{'pages': '214-219'},"{'bibtex': ""@Inproceedings{Byrns2020AdaptiveMT,\n author = {A. Byrns and H. Abdessalem and M. Cuesta and M. Bruneau and S. Belleville and C. Frasson},\n pages = {214-219},\n title = {Adaptive Music Therapy for Alzheimer's Disease Using Virtual Reality},\n year = {2020}\n}\n""}","[{'authorId': '68990793', 'name': 'A. Byrns'}, {'authorId': '28987363', 'name': 'H. Abdessalem'}, {'authorId': '47258254', 'name': 'M. Cuesta'}, {'authorId': '34277926', 'name': 'M. Bruneau'}, {'authorId': '145580293', 'name': 'S. Belleville'}, {'authorId': '1788058', 'name': 'C. Frasson'}]"
2298,c8d756dab66e1f07bb83821a2c992e84da6fd137,Appraisal Determinants of Emotions: Constructing a More Accurate and Comprehensive Theory,"In order to move toward a more accurate, complete, and integrative theory of the causes of emotions, empirical evidence relevant to a recently proposed appraisal theory was examined, and hypotheses from several alternative appraisal theories were compared and tested. Given questions that focused on the cognitive causes of emotions rather than their phenomenological contents, 182 subjects rated the appraisal determinants of emotion experiences that they recalled. Results suggest that appraisals of unexpectedness (not unexpected/unexpected), situational state (motive-inconsistent/motiveconsistent), motivational state (aversive/appetitive), probability (uncertain/ certain), control potential (low/high), problem source (non-characterological/characterological factors), and agency (circumstances/other person/self), differentiate a large number of widely-discussed emotions. These results are used to formulate a revised, empirically grounded, and more comprehensive model that specifies which appraisals cause 17 ...",1996.0,52.0,902.0,"{'volume': '10', 'pages': '241-278', 'name': 'Cognition & Emotion'}","{'bibtex': '@Article{Roseman1996AppraisalDO,\n author = {Ira J. Roseman},\n journal = {Cognition & Emotion},\n pages = {241-278},\n title = {Appraisal Determinants of Emotions: Constructing a More Accurate and Comprehensive Theory},\n volume = {10},\n year = {1996}\n}\n'}","[{'authorId': '6784016', 'name': 'Ira J. Roseman'}]"
2299,c8da32c4d4a5c7e7190ae7dd70b34cb7dbd38018,Brief Report: Vocational Outcomes for Young Adults with Autism Spectrum Disorders at Six Months After Virtual Reality Job Interview Training,,2015.0,24.0,107.0,"{'volume': '45', 'pages': '3364-3369', 'name': 'Journal of Autism and Developmental Disorders'}","{'bibtex': '@Article{Smith2015BriefRV,\n author = {Matthew J. Smith and Michael Fleming and Michael A. Wright and M. Losh and Laura Humm and Dale E. Olsen and M. Bell},\n journal = {Journal of Autism and Developmental Disorders},\n pages = {3364-3369},\n title = {Brief Report: Vocational Outcomes for Young Adults with Autism Spectrum Disorders at Six Months After Virtual Reality Job Interview Training},\n volume = {45},\n year = {2015}\n}\n'}","[{'authorId': '2110170064', 'name': 'Matthew J. Smith'}, {'authorId': '2058909110', 'name': 'Michael Fleming'}, {'authorId': '48197714', 'name': 'Michael A. Wright'}, {'authorId': '144266901', 'name': 'M. Losh'}, {'authorId': '3925099', 'name': 'Laura Humm'}, {'authorId': '2067898388', 'name': 'Dale E. Olsen'}, {'authorId': '2065380', 'name': 'M. Bell'}]"
2300,c8de6424a39ce4497b8ff6b11e6711c7e5d8a317,Schizophrenia: a neural diathesis-stress model.,"There is a substantive literature on the behavioral effects of psychosocial stressors on schizophrenia. More recently, research has been conducted on neurohormonal indicators of stress responsivity, particularly cortisol release resulting from activation of the hypothalamic-pituitary-adrenal (HPA) axis. This article integrates the psychosocial and biological literatures on stress in schizophrenia, and it offers specific hypotheses about the neural mechanisms involved in the effects of stressors on the diathesis. Both the behavioral and biological data indicate that stress worsens symptoms and that the diathesis is associated with a heightened response to stressors. A neural mechanism for these phenomena is suggested by the augmenting effect of the HPA axis on dopamine (DA) synthesis and receptors. Assuming the diathesis for schizophrenia involves an abnormality in DA receptors, it is proposed that the HPA axis acts as a potentiating system by means of its effects on DA. At the same time, DA receptor abnormality and hippocampal damage render the patient hypersensitive to stress. This neural diathesis-stress model is consistent with findings on prenatal factors and brain abnormalities in schizophrenia, and it provides a framework for explaining some key features of the developmental course and clinical presentation.",1997.0,213.0,825.0,"{'volume': '104 4', 'pages': '\n          667-85\n        ', 'name': 'Psychological review'}","{'bibtex': '@Article{Walker1997SchizophreniaAN,\n author = {E. Walker and D. Diforio},\n journal = {Psychological review},\n pages = {\n          667-85\n        },\n title = {Schizophrenia: a neural diathesis-stress model.},\n volume = {104 4},\n year = {1997}\n}\n'}","[{'authorId': '3472842', 'name': 'E. Walker'}, {'authorId': '5406075', 'name': 'D. Diforio'}]"
2301,c8ece93ce32bcabca8d42c152d80d037f618ae53,Detecting Coping Style from Twitter,,2016.0,44.0,4.0,{'pages': '454-467'},"{'bibtex': '@Inproceedings{Golbeck2016DetectingCS,\n author = {J. Golbeck},\n pages = {454-467},\n title = {Detecting Coping Style from Twitter},\n year = {2016}\n}\n'}","[{'authorId': '1713898', 'name': 'J. Golbeck'}]"
2302,c8fe2f882a6b2e11a4b4c37bff2a15849392b7d1,Emerging mHealth and eHealth interventions for serious mental illness: a review of the literature,"Abstract Background: Serious mental illness (SMI) is one of the leading causes of disability worldwide. Emerging mobile health (mHealth) and eHealth interventions may afford opportunities for reaching this at-risk group. Aim: To review the evidence on using emerging mHealth and eHealth technologies among people with SMI. Methods: We searched MEDLINE, PsychINFO, CINAHL, Scopus, Cochrane Central, and Web of Science through July 2014. Only studies which reported outcomes for mHealth or eHealth interventions, defined as remotely delivered using mobile, online, or other devices, targeting people with schizophrenia, schizoaffective disorder, or bipolar disorder, were included. Results: Forty-six studies spanning 12 countries were included. Interventions were grouped into four categories: (1) illness self-management and relapse prevention; (2) promoting adherence to medications and/or treatment; (3) psychoeducation, supporting recovery, and promoting health and wellness; and (4) symptom monitoring. The interventions were consistently found to be highly feasible and acceptable, though clinical outcomes were variable but offered insight regarding potential effectiveness. Conclusions: Our findings confirm the feasibility and acceptability of emerging mHealth and eHealth interventions among people with SMI; however, it is not possible to draw conclusions regarding effectiveness. Further rigorous investigation is warranted to establish effectiveness and cost benefit in this population.",2015.0,71.0,251.0,"{'volume': '24', 'pages': '321 - 332', 'name': 'Journal of Mental Health'}","{'bibtex': '@Article{Naslund2015EmergingMA,\n author = {J. Naslund and L. Marsch and G. McHugo and S. Bartels},\n journal = {Journal of Mental Health},\n pages = {321 - 332},\n title = {Emerging mHealth and eHealth interventions for serious mental illness: a review of the literature},\n volume = {24},\n year = {2015}\n}\n'}","[{'authorId': '3942789', 'name': 'J. Naslund'}, {'authorId': '2540249', 'name': 'L. Marsch'}, {'authorId': '3703969', 'name': 'G. McHugo'}, {'authorId': '3053136', 'name': 'S. Bartels'}]"
2303,c907b0299ef31854e05da2038c7e29a6813e0187,The voice conveys emotion in ten globalized cultures and one remote village in Bhutan.,"With data from 10 different globalized cultures and 1 remote, isolated village in Bhutan, we examined universals and cultural variations in the recognition of 16 nonverbal emotional vocalizations. College students in 10 nations (Study 1) and villagers in remote Bhutan (Study 2) were asked to match emotional vocalizations to 1-sentence stories of the same valence. Guided by previous conceptualizations of recognition accuracy, across both studies, 7 of the 16 vocal burst stimuli were found to have strong or very strong recognition in all 11 cultures, 6 vocal bursts were found to have moderate recognition, and 4 were not universally recognized. All vocal burst stimuli varied significantly in terms of the degree to which they were recognized across the 11 cultures. Our discussion focuses on the implications of these results for current debates concerning the emotion conveyed in the voice.",2016.0,67.0,103.0,"{'volume': '16 1', 'pages': '\n          117-28\n        ', 'name': 'Emotion'}","{'bibtex': '@Article{Cordaro2016TheVC,\n author = {Daniel T. Cordaro and D. Keltner and S. Tshering and D. Wangchuk and Lisa M. Flynn},\n journal = {Emotion},\n pages = {\n          117-28\n        },\n title = {The voice conveys emotion in ten globalized cultures and one remote village in Bhutan.},\n volume = {16 1},\n year = {2016}\n}\n'}","[{'authorId': '4548664', 'name': 'Daniel T. Cordaro'}, {'authorId': '3990536', 'name': 'D. Keltner'}, {'authorId': '20584196', 'name': 'S. Tshering'}, {'authorId': '50244555', 'name': 'D. Wangchuk'}, {'authorId': '49018461', 'name': 'Lisa M. Flynn'}]"
2304,c909b241bccba9667d7e093f9978833a24ffb4a0,Four Thoughts on Trait Emotional Intelligence,"In this brief response, I present four thoughts on trait emotional intelligence with reference to the commentaries by Laborde and Allen (2016) and Schutte and Malouff (2016).",2016.0,4.0,24.0,"{'volume': '8', 'pages': '345 - 345', 'name': 'Emotion Review'}","{'bibtex': '@Article{Petrides2016FourTO,\n author = {K. Petrides},\n journal = {Emotion Review},\n pages = {345 - 345},\n title = {Four Thoughts on Trait Emotional Intelligence},\n volume = {8},\n year = {2016}\n}\n'}","[{'authorId': '145787217', 'name': 'K. Petrides'}]"
2305,c9140a8dcf4cc11e24d476bfa019d76484e2ab6a,THE ROLE OF ANXIETY SENSITIVITY AND EMOTION REGULATION IN PREDICTION OF STUDENTS SOCIAL ANXIETY DISORDER,"The purpose of this research was to determine the role of anxiety sensitivity and emotion regulation in prediction of social anxiety disorder in students. In this descriptive correlation study, 317 students (220 men & 97 women) From the statistical population of students from all sections of Mohaghegh Ardabili University during 2010-2011 (1389-90.s.c.) were selected by available sampling method and filled in the questionnaires of anxiety thoughts (Wells, 1994), emotion regulation (Gross and John, 2003) and anxiety sensitivity (Reiss et al., 1986). The results of analysis of regression showed that reappraisal as an emotional regulation component negatively and significantly and anxiety sensitivity positively and significantly can predict student social anxiety (P<0.001). The findings indicated that reappraisal and anxiety sensitivity are important psychological components in prediction of social anxiety disorder.",2013.0,46.0,9.0,"{'volume': '14', 'pages': '89-99', 'name': ''}","{'bibtex': '@Inproceedings{Ali2013THERO,\n author = {M. Ali and Ghasempour Abdollah and A. Ebrahim and Ilbeygi Reza and Hassanzade Shahnaz},\n pages = {89-99},\n title = {THE ROLE OF ANXIETY SENSITIVITY AND EMOTION REGULATION IN PREDICTION OF STUDENTS SOCIAL ANXIETY DISORDER},\n volume = {14},\n year = {2013}\n}\n'}","[{'authorId': '52362367', 'name': 'M. Ali'}, {'authorId': '117828867', 'name': 'Ghasempour Abdollah'}, {'authorId': '103883906', 'name': 'A. Ebrahim'}, {'authorId': '116029270', 'name': 'Ilbeygi Reza'}, {'authorId': '116656966', 'name': 'Hassanzade Shahnaz'}]"
2306,c939317b385303018ae0cce13988347ba1a26535,Promoting motivation with virtual agents and avatars: role of visual presence and appearance,"Anthropomorphic virtual agents can serve as powerful technological mediators to impact motivational outcomes such as self-efficacy and attitude change. Such anthropomorphic agents can be designed as simulated social models in the Bandurian sense, providing social influence as virtual ‘role models’. Of particular value is the capacity for designing such agents as optimized social models for a target audience and context. Importantly, the visual presence and appearance of such agents can have a major impact on motivation and affect regardless of the underlying technical sophistication. Empirical results of different instantiations of agent presence and appearance are reviewed for both autonomous virtual agents and avatars that represent a user.",2009.0,54.0,218.0,"{'volume': '364', 'pages': '3559 - 3565', 'name': 'Philosophical Transactions of the Royal Society B: Biological Sciences'}","{'bibtex': '@Article{Baylor2009PromotingMW,\n author = {A. L. Baylor},\n journal = {Philosophical Transactions of the Royal Society B: Biological Sciences},\n pages = {3559 - 3565},\n title = {Promoting motivation with virtual agents and avatars: role of visual presence and appearance},\n volume = {364},\n year = {2009}\n}\n'}","[{'authorId': '25550816', 'name': 'A. L. Baylor'}]"
2307,c9442568ff8d64c4d55ad770abbf8d658002a862,Blood pressure and heart rate responses to an intrusion on personal space,"Abstract:Yaezawa and Yoshida's (1981) ﬁndings on the effects of an intrusion on personal space were reinvestigated. Thirty-ﬁve female students were confronted with the approach of a male stranger, and blood pressure (BP) and heart rate (HR) were monitored. Throughout the model's approach, HR showed a signiﬁcant triphasic change (an initial decrease, a subsequent increase, and then a secondary decrease), whereas subjective feelings of anxiety and tension showed signiﬁcant, gradual increases. These trends were similar to those of Yaezawa and Yoshida’s. Nonetheless, their explanation that the triphasic change in HR reﬂected once hightened and then relieved tension, which was incongruent with the subjective ratings, seemed questionable. As the BP elevated to a moderate degree in spite of the modest HR changes, total peripheral resistance must have been increasing during the model's approach. Blood pressure elevations via this sort of hemodynamic pressor mechanisms have often been reported when a person can only tolerate passively during exposure to stress. This seems to be the case in an intrusion on personal space.",2003.0,15.0,24.0,"{'volume': '45', 'pages': '115-121', 'name': 'Japanese Psychological Research'}","{'bibtex': '@Article{Sawada2003BloodPA,\n author = {Y. Sawada},\n journal = {Japanese Psychological Research},\n pages = {115-121},\n title = {Blood pressure and heart rate responses to an intrusion on personal space},\n volume = {45},\n year = {2003}\n}\n'}","[{'authorId': '49770907', 'name': 'Y. Sawada'}]"
2308,c97f672c29c537ef3f0032a1c95b29ab0a1925f8,Computational Model of Emotion Generation for Human–Robot Interaction Based on the Cognitive Appraisal Theory,,2010.0,27.0,39.0,"{'volume': '60', 'pages': '263-283', 'name': 'Journal of Intelligent & Robotic Systems'}","{'bibtex': '@Article{Kim2010ComputationalMO,\n author = {Hyoung-Rock Kim and D. Kwon},\n journal = {Journal of Intelligent & Robotic Systems},\n pages = {263-283},\n title = {Computational Model of Emotion Generation for Human–Robot Interaction Based on the Cognitive Appraisal Theory},\n volume = {60},\n year = {2010}\n}\n'}","[{'authorId': '2031350', 'name': 'Hyoung-Rock Kim'}, {'authorId': '145079887', 'name': 'D. Kwon'}]"
2309,c997832c0ee12467dad8efed4e89a1fdd9b827e5,High school students involved and not involved in MMORPG: Creativity and innovativeness,"The paper presents a theoretical and empirical analysis of involvement phenomenon in massively multiplayer online role-playing games among high school students. The characteristics of the virtual world are analyzed; its role in the life and activity of modern people is substantiated. The main features of the games that make them the most attractive to users and contribute to their active involvement in the game process are highlighted. The advantages of mass multiplayer online role-playing games are substantiated. On the basis of the theoretical analysis was formulated the aim of the study: to identify differences in the manifestations of innovativeness and creativity in high school students involved and not involved in MMORPG. Hypotheses about the existence of significant connections and differences in the manifestations of innovativeness and creativity in those involved and not involved in this type of games are formulated. The study involved 120 students of 10-11th forms and was based on the following methods: 1) questionnaire to assess the degree of enthusiasm in role-playing computer games; 2) questionnaire for the study of gaming activity, experience and gaming genre preferences of the individual; 3) self-assessment scale of personal innovative traits; 4) a multidimensional questionnaire “Innovativeness of a personality” - MQIP; 5) “Creativity” test. As a result of the study those involved in computer games are characterized by higher originality, imagination and creative thinking than their peers not playing massive multiplayer online role-playing games. The article presents a number of recommendations on the use of the plot potential of multiplayer online role-playing games for the development of high school students’ personality in modern teaching practice.",2019.0,20.0,3.0,{'name': 'International Journal of Cognitive Research in Science Engineering and Education'},"{'bibtex': '@Article{Mikhailova2019HighSS,\n author = {Olga V. Mikhailova},\n journal = {International Journal of Cognitive Research in Science Engineering and Education},\n title = {High school students involved and not involved in MMORPG: Creativity and innovativeness},\n year = {2019}\n}\n'}","[{'authorId': '2130432298', 'name': 'Olga V. Mikhailova'}]"
2310,c99dffde110ac8a193caa027af1172372a92e896,The Personalization of Conversational Agents in Health Care: Systematic Review,"Background The personalization of conversational agents with natural language user interfaces is seeing increasing use in health care applications, shaping the content, structure, or purpose of the dialogue between humans and conversational agents. Objective The goal of this systematic review was to understand the ways in which personalization has been used with conversational agents in health care and characterize the methods of its implementation. Methods We searched on PubMed, Embase, CINAHL, PsycInfo, and ACM Digital Library using a predefined search strategy. The studies were included if they: (1) were primary research studies that focused on consumers, caregivers, or health care professionals; (2) involved a conversational agent with an unconstrained natural language interface; (3) tested the system with human subjects; and (4) implemented personalization features. Results The search found 1958 publications. After abstract and full-text screening, 13 studies were included in the review. Common examples of personalized content included feedback, daily health reports, alerts, warnings, and recommendations. The personalization features were implemented without a theoretical framework of customization and with limited evaluation of its impact. While conversational agents with personalization features were reported to improve user satisfaction, user engagement and dialogue quality, the role of personalization in improving health outcomes was not assessed directly. Conclusions Most of the studies in our review implemented the personalization features without theoretical or evidence-based support for them and did not leverage the recent developments in other domains of personalization. Future research could incorporate personalization as a distinct design factor with a more careful consideration of its impact on health outcomes and its implications on patient safety, privacy, and decision-making.",2019.0,73.0,148.0,"{'volume': '21', 'name': 'Journal of Medical Internet Research'}","{'bibtex': '@Article{Kocaballi2019ThePO,\n author = {A. B. Kocaballi and S. Berkovsky and J. Quiroz and L. Laranjo and H. L. Tong and Dana Rezazadegan and Agustina Briatore and E. Coiera},\n journal = {Journal of Medical Internet Research},\n title = {The Personalization of Conversational Agents in Health Care: Systematic Review},\n volume = {21},\n year = {2019}\n}\n'}","[{'authorId': '51374066', 'name': 'A. B. Kocaballi'}, {'authorId': '1696183', 'name': 'S. Berkovsky'}, {'authorId': '145295419', 'name': 'J. Quiroz'}, {'authorId': '3314963', 'name': 'L. Laranjo'}, {'authorId': '32260194', 'name': 'H. L. Tong'}, {'authorId': '1404229235', 'name': 'Dana Rezazadegan'}, {'authorId': '3192864', 'name': 'Agustina Briatore'}, {'authorId': '145948914', 'name': 'E. Coiera'}]"
2311,c9a23a0af513cb6885bd1be5d99d4d033c5d0f10,"Cognitive emotion regulation strategies, alexithymia and dissociation in schizophrenia, a review and meta-analysis.",,2014.0,151.0,181.0,"{'volume': '34 6', 'pages': '\n          482-95\n        ', 'name': 'Clinical psychology review'}","{'bibtex': '@Article{O’Driscoll2014CognitiveER,\n author = {C. O’Driscoll and J. Laing and O. Mason},\n journal = {Clinical psychology review},\n pages = {\n          482-95\n        },\n title = {Cognitive emotion regulation strategies, alexithymia and dissociation in schizophrenia, a review and meta-analysis.},\n volume = {34 6},\n year = {2014}\n}\n'}","[{'authorId': '98596665', 'name': 'C. O’Driscoll'}, {'authorId': '145244748', 'name': 'J. Laing'}, {'authorId': '47077623', 'name': 'O. Mason'}]"
2313,c9ab662270b8fa115323443fb95bb328aa0ec483,Bioinformatics Algorithms: An Active Learning Approach,Where in the genome does DNA replication begin? -- How do we sequence antibiotics? -- Which DNA patterns play the role of molecular clocks? -- How do we assemble genomes? -- How do we compare biological sequences? -- Are there fragile regions in the human genome? -- How do we locate disease-causing mutations?.,2014.0,0.0,42.0,"{'volume': '', 'name': ''}","{'bibtex': '@Inproceedings{Compeau2014BioinformaticsAA,\n author = {Phillip E. C. Compeau and P. Pevzner},\n title = {Bioinformatics Algorithms: An Active Learning Approach},\n year = {2014}\n}\n'}","[{'authorId': '2249981', 'name': 'Phillip E. C. Compeau'}, {'authorId': '1779993', 'name': 'P. Pevzner'}]"
2314,c9c2086be9c30730d160348fe99a049302474eae,Integrating experiential value of blog use into the expectation-confirmation theory model,"In this paper the value of including experiential value in expectation-confirmation theory (ECT) when studying continued use of a weblog (blog) site is investigated. Original models examined cognitive beliefs and effects that influence a person’s intention to continue to use an information system. In this study the ECT model was extended to include the relationship between experiential value and satisfaction and the results indicated that experiential value, satisfaction, and perceived usefulness all contributed significantly to the bloggers’ intent to reuse a blog site. Thus, we believe that the extended ECT model is an appropriate tool for the study of blog continuance effects.",2010.0,0.0,26.0,"{'volume': '38', 'pages': '1377-1390', 'name': 'Social Behavior and Personality'}","{'bibtex': '@Article{Tang2010IntegratingEV,\n author = {J. Tang and Chihui Chiang},\n journal = {Social Behavior and Personality},\n pages = {1377-1390},\n title = {Integrating experiential value of blog use into the expectation-confirmation theory model},\n volume = {38},\n year = {2010}\n}\n'}","[{'authorId': '2375670', 'name': 'J. Tang'}, {'authorId': '2923831', 'name': 'Chihui Chiang'}]"
2315,c9c5b4e22be1af958adb9fe7445ddc9d039bfad3,Self-attachment: A Holistic Approach to Computational Psychiatry,,2017.0,109.0,21.0,"{'volume': '', 'pages': '273-314', 'name': ''}","{'bibtex': '@Inproceedings{Edalat2017SelfattachmentAH,\n author = {A. Edalat},\n pages = {273-314},\n title = {Self-attachment: A Holistic Approach to Computational Psychiatry},\n year = {2017}\n}\n'}","[{'authorId': '1694989', 'name': 'A. Edalat'}]"
2318,ca0866bd241eac9a77cdae965a2fbea8f88219f4,The Role of Physical Props in VR Climbing Environments,"Dealing with fear of falling is a challenge in sport climbing. Virtual reality (VR) research suggests that using physical and reality-based interaction increases the presence in VR. In this paper, we present a study that investigates the influence of physical props on presence, stress and anxiety in a VR climbing environment involving whole body movement. To help climbers overcoming fear of falling, we compared three different conditions: Climbing in reality at 10 m height, physical climbing in VR (with props attached to the climbing wall) and virtual climbing in VR using game controllers. From subjective reports and biosignals, our results show that climbing with props in VR increases the anxiety and sense of realism in VR for sport climbing. This suggests that VR in combination with physical props are an effective simulation setup to induce the sense of height.",2019.0,77.0,26.0,{'name': 'Proceedings of the 2019 CHI Conference on Human Factors in Computing Systems'},"{'bibtex': '@Article{Schulz2019TheRO,\n author = {Peter Schulz and Dmitry Alexandrovsky and F. Putze and R. Malaka and Johannes Schöning},\n journal = {Proceedings of the 2019 CHI Conference on Human Factors in Computing Systems},\n title = {The Role of Physical Props in VR Climbing Environments},\n year = {2019}\n}\n'}","[{'authorId': '2058557848', 'name': 'Peter Schulz'}, {'authorId': '11049624', 'name': 'Dmitry Alexandrovsky'}, {'authorId': '3215589', 'name': 'F. Putze'}, {'authorId': '1803071', 'name': 'R. Malaka'}, {'authorId': '2070910', 'name': 'Johannes Schöning'}]"
2319,ca3ed2b02807a1b4364c29c0529518a9eda4e803,Virtual Reality Exposure Therapy of Anxiety Disorders,,2012.0,0.0,28.0,"{'volume': '20', 'pages': '1277-1286', 'name': ''}","{'bibtex': '@Inproceedings{Guang-xin2012VirtualRE,\n author = {Wang Guang-xin and Li Li},\n pages = {1277-1286},\n title = {Virtual Reality Exposure Therapy of Anxiety Disorders},\n volume = {20},\n year = {2012}\n}\n'}","[{'authorId': '50590377', 'name': 'Wang Guang-xin'}, {'authorId': '2156061430', 'name': 'Li Li'}]"
2321,ca43ed7c7fb969d034eb6d13af3d290f1cd7dd5b,Intelligent Virtual Agents,"Emotional expression is a key requirement for intelligent virtual agents. In order for an agent to produce dynamic spoken content speech synthesis is required. However, despite substantial work with pre-recorded prompts, very little work has explored the combined effect of high quality emotional speech synthesis and facial expression. In this paper we offer a baseline evaluation of the naturalness and emotional range available by combining the freely available SmartBody component of the Virtual Human Toolkit (VHTK) with CereVoice text to speech (TTS) system. Results echo previous work using pre-recorded prompts, the visual modality is dominant and the modalities do not interact. This allows the speech synthesis to add gradual changes to the perceived emotion both in terms of valence and activation. The naturalness reported is good, 3.54 on a 5 point MOS scale.",2008.0,13.0,74.0,"{'volume': '', 'name': ''}","{'bibtex': '@Inproceedings{Potard2008IntelligentVA,\n author = {B. Potard and M. Aylett and David A. Baude},\n title = {Intelligent Virtual Agents},\n year = {2008}\n}\n'}","[{'authorId': '1762616', 'name': 'B. Potard'}, {'authorId': '1702205', 'name': 'M. Aylett'}, {'authorId': '48317415', 'name': 'David A. Baude'}]"
2322,ca476ea62a377d177768d94ccbbab11d70de3e27,Documenting the Efficacy of Virtual RealityExposure with Psychophysiological andInformation Processing Measures,,2005.0,36.0,86.0,"{'volume': '30', 'pages': '217-232', 'name': 'Applied Psychophysiology and Biofeedback'}","{'bibtex': '@Article{Côté2005DocumentingTE,\n author = {Sophie Côté and S. Bouchard},\n journal = {Applied Psychophysiology and Biofeedback},\n pages = {217-232},\n title = {Documenting the Efficacy of Virtual RealityExposure with Psychophysiological andInformation Processing Measures},\n volume = {30},\n year = {2005}\n}\n'}","[{'authorId': '2071829970', 'name': 'Sophie Côté'}, {'authorId': '144981172', 'name': 'S. Bouchard'}]"
