,paperId,title,abstract,year,referenceCount,citationCount,journal,citationStyles,authors
20,01dd8ccb1cc789450d3deb0e3f4beed972098223,A Comparative Study on the Temporal Effects of 2D and VR Emotional Arousal,"Previous research comparing traditional two-dimensional (2D) and virtual reality with stereoscopic vision (VR-3D) stimulations revealed that VR-3D resulted in higher levels of immersion. However, the effects of these two visual modes on emotional stimulus processing have not been thoroughly investigated, and the underlying neural processing mechanisms remain unclear. Thus, this paper introduced a cognitive psychological experiment that was conducted to investigate how these two visual modes influence emotional processing. To reduce fatigue, participants (n = 16) were randomly assigned to watch a series of 2D and VR-3D short emotional videos for two days. During their participation, electroencephalograms (EEG) were recorded simultaneously. The results showed that even in the absence of sound, visual stimuli in the VR environment significantly increased emotional arousal, especially in the frontal region, parietal region, temporal region, and occipital region. On this basis, visual evoked potential (VEP) analysis was performed. VR stimulation compared to 2D led to a larger P1 component amplitude, while VEP analysis based on the time course of the late event-related potential component revealed that, after 1200 ms, the differences across visual modes became stable and significant. Furthermore, the results also confirmed that VEP in the early stages is more sensitive to emotions and presumably there are corresponding emotion regulation mechanisms in the late stages.",2022.0,40.0,3.0,"{'name': 'Sensors (Basel, Switzerland)', 'volume': '22'}","{'bibtex': '@Article{Tian2022ACS,\n author = {F. Tian and Xuefei Wang and Wanqiu Cheng and Ming‐Syue Lee and Yuanyuan Jin},\n booktitle = {Italian National Conference on Sensors},\n journal = {Sensors (Basel, Switzerland)},\n title = {A Comparative Study on the Temporal Effects of 2D and VR Emotional Arousal},\n volume = {22},\n year = {2022}\n}\n'}","[{'authorId': '2052643597', 'name': 'F. Tian'}, {'authorId': '2144672998', 'name': 'Xuefei Wang'}, {'authorId': '2152126032', 'name': 'Wanqiu Cheng'}, {'authorId': '2170760720', 'name': 'Ming‐Syue Lee'}, {'authorId': '2190016024', 'name': 'Yuanyuan Jin'}]"
21,01ddff4bdea44d3e6b5f0e7abddb806d91de2955,Moral injury in Canadian military members and Veterans: Implications for military and healthcare sector response during the COVID-19 pandemic,"Introduction: Amidst the 2020 COVID-19 pandemic, frontline healthcare workers may be faced with a host of challenging decisions and decisional consequences made within the context of potential shor...",2020.0,0.0,4.0,"{'volume': '', 'name': ''}","{'bibtex': ""@Inproceedings{Protopopescu2020MoralII,\n author = {Alina Protopopescu and Jenna E. Boyd and C. O'Connor and S. Rhind and R. Jetly and R. Lanius and M. McKinnon},\n title = {Moral injury in Canadian military members and Veterans: Implications for military and healthcare sector response during the COVID-19 pandemic},\n year = {2020}\n}\n""}","[{'authorId': '46199917', 'name': 'Alina Protopopescu'}, {'authorId': '19928759', 'name': 'Jenna E. Boyd'}, {'authorId': '1419664479', 'name': ""C. O'Connor""}, {'authorId': '5738195', 'name': 'S. Rhind'}, {'authorId': '3733691', 'name': 'R. Jetly'}, {'authorId': '2725179', 'name': 'R. Lanius'}, {'authorId': '2340253', 'name': 'M. McKinnon'}]"
23,01e411620c11738854db65b2b647a1242bfb9b88,Change in daily life behaviors and depression: Within-person and between-person associations.,"OBJECTIVE
This study examined associations between daily physical, sedentary, social, and leisure behaviors and depressive symptoms (a) at a macrolevel, over the course of an Experience Sampling (ESM) self-monitoring intervention, and (b) at a microlevel, by examining daily within-person associations. Second, we examined the effects of the ESM self-monitoring intervention on these daily life behaviors.


METHODS
Individuals with a diagnosis of depression (N = 102) receiving pharmacological treatment were randomized to 1 of 2 six-week ESM intervention conditions or a control condition. Physical, sedentary, social, and leisure behaviors as well as depressive symptoms were assessed prospectively in every-day life at baseline, postintervention, and during the ESM interventions.


RESULTS
Change in physical activity and talking from baseline to postintervention was associated with change in depressive symptoms from baseline to postintervention. Within-person daily fluctuations in talking, physical activity, doing nothing/resting, and being alone predicted end-of-day depressive symptoms over and above depressive symptoms at the previous day. The ESM interventions contributed to change in talking, doing nothing/resting, and being alone over time in comparison with the control group. The analyses revealed individual differences in the amount of behavioral change over time and in the within-subject associations between daily behaviors and depressive symptoms.


CONCLUSIONS
The findings suggest that physical, sedentary, and social behaviors have affective implications for daily mental health of individuals with depression. Self-monitoring using ESM may be a useful add-on tool to achieve behavioral change and to gain personalized insight in behaviors that improve daily depressive symptoms.",2016.0,51.0,59.0,"{'volume': '35 5', 'pages': '\n          433-41\n        ', 'name': 'Health psychology : official journal of the Division of Health Psychology, American Psychological Association'}","{'bibtex': '@Article{Snippe2016ChangeID,\n author = {E. Snippe and C. Simons and J. Hartmann and C. Menne-Lothmann and Ingrid Kramer and S. Booij and W. Viechtbauer and P. Delespaul and I. Myin-Germeys and M. Wichers},\n journal = {Health psychology : official journal of the Division of Health Psychology, American Psychological Association},\n pages = {\n          433-41\n        },\n title = {Change in daily life behaviors and depression: Within-person and between-person associations.},\n volume = {35 5},\n year = {2016}\n}\n'}","[{'authorId': '6467792', 'name': 'E. Snippe'}, {'authorId': '33338931', 'name': 'C. Simons'}, {'authorId': '40463210', 'name': 'J. Hartmann'}, {'authorId': '1399215863', 'name': 'C. Menne-Lothmann'}, {'authorId': '39185793', 'name': 'Ingrid Kramer'}, {'authorId': '3847324', 'name': 'S. Booij'}, {'authorId': '144072107', 'name': 'W. Viechtbauer'}, {'authorId': '152742078', 'name': 'P. Delespaul'}, {'authorId': '1395869009', 'name': 'I. Myin-Germeys'}, {'authorId': '144934567', 'name': 'M. Wichers'}]"
24,01e6d9bab9f639df83276fa3047a6e6d8f91ab07,Investigating the effects of self efficacy on innovativeness and the moderating impact of cultural dimensions,"The purpose of this study is to understand the effect of self efficacy on the innovativeness of professionals within a cultural context. Innovativeness of employees is one of the coveted characteristics as previous research has shown that innovativeness contributes beneficially towards an organization’s competiveness and growth. On the other hand, self-efficacy is a construct which has been studied in the context of individual entrepreneurship, technology solutions, and task completion. The link between self-efficacy and innovativeness has not been studied and this research hypothesized a relationship between self efficacy and innovativeness of an individual. The study also investigated the mediating impact of cultural dimensions on this relationship. We found a positive relationship between self efficacy and innovativeness and found positive effects of the “individualism” dimension on this relationship. This has useful implications for assessing the innovation potential of an organization as well as for training employees in order to make the organization more innovation-ready in today’s competitive and flexible business environment. The study was conducted with data from 271 professional respondents in Turkey.",2010.0,45.0,54.0,,"{'bibtex': '@Inproceedings{Kumar2010InvestigatingTE,\n author = {R. Kumar},\n title = {Investigating the effects of self efficacy on innovativeness and the moderating impact of cultural dimensions},\n year = {2010}\n}\n'}","[{'authorId': '2115952036', 'name': 'R. Kumar'}]"
25,01eff588be587810662ea28700425f12c4687b6a,"Handbook of bereavement research: Consequences, coping, and care","New research continues to challenge our assumptions about the fundamental nature and course of grief: its roots in our biology, our emotions, and our social interactions. The ""Handbook of Bereavement Research"" provides a broad view of diverse contemporary approaches to bereavement, examining both normal adaptation and complicated manifestations of grief. In this volume, leading interdisciplinary scholars focus on three important themes in bereavement research: consequences, coping and care. In exploring the consequences of bereavement, authors examine developmental factors that influence grief both for the individual and the family at different phases of the life cycle. In exploring coping, they describe exciting new empirical studies about how people can and do cope with grief, without professional intervention. People do not grieve alone, so chapters on coping present new ways to understand grief at an interpersonal level as well. Until recently, intervention for the bereaved has not been scientifically guided and has become the subject of challenging differences of opinion and approach. Chapters in the care section of the volume critically examine interventions to date and provide guidance for assessment and more empirically guided treatment strategies. The ""Handbook"" provides an up-to-date comprehensive review of scientific knowledge about bereavement in an authoritative yet accessible way that should be useful reading for researchers, practitioners and health care professionals in the 21st century.",2001.0,12.0,841.0,"{'volume': '', 'name': ''}","{'bibtex': '@Inproceedings{Stroebe2001HandbookOB,\n author = {M. Stroebe and R. Hansson and W. Stroebe and H. Schut},\n title = {Handbook of bereavement research: Consequences, coping, and care},\n year = {2001}\n}\n'}","[{'authorId': '2158705', 'name': 'M. Stroebe'}, {'authorId': '48431471', 'name': 'R. Hansson'}, {'authorId': '47695992', 'name': 'W. Stroebe'}, {'authorId': '34469815', 'name': 'H. Schut'}]"
26,0211e8c2de5c03cfe909b40773f5a6331c194fc3,A new emotion-based affective model to detect student's engagement,,2018.0,18.0,28.0,"{'volume': '33', 'pages': '99-109', 'name': 'J. King Saud Univ. Comput. Inf. Sci.'}","{'bibtex': ""@Article{Altuwairqi2018ANE,\n author = {Khawlah Altuwairqi and Salma Kammoun Jarraya and A. Allinjawi and Mohamed Hammami},\n journal = {J. King Saud Univ. Comput. Inf. Sci.},\n pages = {99-109},\n title = {A new emotion-based affective model to detect student's engagement},\n volume = {33},\n year = {2018}\n}\n""}","[{'authorId': '113941974', 'name': 'Khawlah Altuwairqi'}, {'authorId': '2412745', 'name': 'Salma Kammoun Jarraya'}, {'authorId': '2370990', 'name': 'A. Allinjawi'}, {'authorId': '153185504', 'name': 'Mohamed Hammami'}]"
27,02437323ef3d0c500774818f8917abcad2d0429b,Video game therapy for emotional regulation and impulsivity control in a series of treated cases with bulimia nervosa.,"Although standard psychological treatments have been successful in treating several core features in eating disorders (ED), other characteristics such as emotional regulation or impulsivity appear to be more resistant to change. There is a growing body of evidence to support the efficacy of cognitive remediation for cognitive and emotional difficulties in ED. Playmancer/ Islands is a video game (VG) designed to specifically treat mental disorders, characterized by problems in impulse control. The objective of the game is to increase self-control over emotions, decision making and behaviours. The aim of this study is to describe the results from a consecutive series of nine bulimia nervosa patients who were treated with the VG in addition to cognitive behaviour therapy (CBT). The outcomes included clinical and psychopathological questionnaires, and physiological measures were obtained during the VG. Emotional regulation improved, heart rate variability increased, and respiratory rate and impulsivity measures reduced after the treatment. These findings suggest that VG training may enhance treatment for ED.",2013.0,55.0,67.0,"{'volume': '21 6', 'pages': '\n          493-9\n        ', 'name': 'European eating disorders review : the journal of the Eating Disorders Association'}","{'bibtex': '@Article{Fagundo2013VideoGT,\n author = {A. B. Fagundo and J. Santamaría and L. Forcano and C. Giner-Bartolomé and S. Jiménez-Murcia and I. Sánchez and Roser Granero and M. Ben-Moussa and N. Magnenat-Thalmann and D. Konstantas and T. Lam and Mikkel Lucas and J. Nielsen and R. Bults and S. Tarrega and J. Menchón and R. de la Torre and V. Cardi and J. Treasure and F. Fernández-Aranda},\n journal = {European eating disorders review : the journal of the Eating Disorders Association},\n pages = {\n          493-9\n        },\n title = {Video game therapy for emotional regulation and impulsivity control in a series of treated cases with bulimia nervosa.},\n volume = {21 6},\n year = {2013}\n}\n'}","[{'authorId': '4026148', 'name': 'A. B. Fagundo'}, {'authorId': '36916560', 'name': 'J. Santamaría'}, {'authorId': '6380403', 'name': 'L. Forcano'}, {'authorId': '1401552881', 'name': 'C. Giner-Bartolomé'}, {'authorId': '1397920461', 'name': 'S. Jiménez-Murcia'}, {'authorId': '145765442', 'name': 'I. Sánchez'}, {'authorId': '2395388', 'name': 'Roser Granero'}, {'authorId': '1404822422', 'name': 'M. Ben-Moussa'}, {'authorId': '1387241200', 'name': 'N. Magnenat-Thalmann'}, {'authorId': '1724215', 'name': 'D. Konstantas'}, {'authorId': '144387064', 'name': 'T. Lam'}, {'authorId': '40084614', 'name': 'Mikkel Lucas'}, {'authorId': '143964702', 'name': 'J. Nielsen'}, {'authorId': '1840604', 'name': 'R. Bults'}, {'authorId': '2366468', 'name': 'S. Tarrega'}, {'authorId': '1786432', 'name': 'J. Menchón'}, {'authorId': '144110303', 'name': 'R. de la Torre'}, {'authorId': '5357010', 'name': 'V. Cardi'}, {'authorId': '144107180', 'name': 'J. Treasure'}, {'authorId': '1397920429', 'name': 'F. Fernández-Aranda'}]"
28,025081195737f4eb9de89ff422f334c61d8ce4dc,Sex differences in human EEG theta oscillations during spatial navigation in virtual reality.,,2011.0,38.0,81.0,"{'volume': '79 3', 'pages': '\n          347-55\n        ', 'name': 'International journal of psychophysiology : official journal of the International Organization of Psychophysiology'}","{'bibtex': '@Article{Kober2011SexDI,\n author = {S. Kober and C. Neuper},\n journal = {International journal of psychophysiology : official journal of the International Organization of Psychophysiology},\n pages = {\n          347-55\n        },\n title = {Sex differences in human EEG theta oscillations during spatial navigation in virtual reality.},\n volume = {79 3},\n year = {2011}\n}\n'}","[{'authorId': '1914749', 'name': 'S. Kober'}, {'authorId': '2669730', 'name': 'C. Neuper'}]"
29,026450847572b1115b4b84ea47eea3c13c1adbb3,Affective Forecasting,"People base many decisions on affective forecasts, predictions about their emotional reactions to future events. They often display an impact bias, overestimating the intensity and duration of their emotional reactions to such events. One cause of the impact bias is focalism, the tendency to underestimate the extent to which other events will influence our thoughts and feelings. Another is people's failure to anticipate how quickly they will make sense of things that happen to them in a way that speeds emotional recovery. This is especially true when predicting reactions to negative events: People fail to anticipate how quickly they will cope psychologically with such events in ways that speed their recovery from them. Several implications are discussed, such as the tendency for people to attribute their unexpected resilience to external agents.",2005.0,217.0,1369.0,"{'volume': '14', 'pages': '131 - 134', 'name': 'Current Directions in Psychological Science'}","{'bibtex': '@Article{Wilson2005AffectiveF,\n author = {T. Wilson and D. Gilbert},\n journal = {Current Directions in Psychological Science},\n pages = {131 - 134},\n title = {Affective Forecasting},\n volume = {14},\n year = {2005}\n}\n'}","[{'authorId': '144882054', 'name': 'T. Wilson'}, {'authorId': '1874113', 'name': 'D. Gilbert'}]"
30,0269f06abd2d45accdb38b29e493867494ec3ba5,Neural underpinnings of fear and its modulation: implications for anxiety disorders.,"Cover. Statistical parametric map displaying regions of significant activation (as measured by fMRI) in patients with post traumatic stress disorder (PTSD, orange) and controls (purple) superimposed on a three-dimensional reconstruction of magnetic resonance images (MRIs) (adapted with permission 1 ). The amygdala was much more activated in the patients with PTSD.",2005.0,0.0,47.0,"{'volume': '17 1', 'pages': '\n          1-6\n        ', 'name': 'The Journal of neuropsychiatry and clinical neurosciences'}","{'bibtex': '@Article{Miller2005NeuralUO,\n author = {L. Miller and K. Taber and G. Gabbard and R. Hurley},\n journal = {The Journal of neuropsychiatry and clinical neurosciences},\n pages = {\n          1-6\n        },\n title = {Neural underpinnings of fear and its modulation: implications for anxiety disorders.},\n volume = {17 1},\n year = {2005}\n}\n'}","[{'authorId': '47647710', 'name': 'L. Miller'}, {'authorId': '9001419', 'name': 'K. Taber'}, {'authorId': '152421935', 'name': 'G. Gabbard'}, {'authorId': '47490371', 'name': 'R. Hurley'}]"
32,0277efd023240c6692498fc733bd5e9938e850b0,"When is enough, enough? Investigating product reviews and information overload from a consumer empowerment perspective",,2019.0,50.0,93.0,{'name': 'Journal of Business Research'},"{'bibtex': '@Article{Hu2019WhenIE,\n author = {Han-fen Hu and Anjala S. Krishen},\n journal = {Journal of Business Research},\n title = {When is enough, enough? Investigating product reviews and information overload from a consumer empowerment perspective},\n year = {2019}\n}\n'}","[{'authorId': '2783988', 'name': 'Han-fen Hu'}, {'authorId': '2001889', 'name': 'Anjala S. Krishen'}]"
33,028d23945215e1ed7db2b3dd9a56ce7788db2c93,Learning and Collective Knowledge Construction With Social Media: A Process-Oriented Perspective,"Social media are increasingly being used for educational purposes. The first part of this article briefly reviews literature that reports on educational applications of social media tools. The second part discusses theories that may provide a basis for analyzing the processes that are relevant for individual learning and collective knowledge construction. We argue that a systems-theoretical constructivist approach is appropriate to examine the processes of educational social media use, namely, self-organization, the internalization of information, the externalization of knowledge, and the interplay of externalization and internalization providing the basis of a co-evolution of cognitive and social systems. In the third part we present research findings that illustrate and support this systems-theoretical framework. Concluding, we discuss the implications for educational design and for future research on learning and collective knowledge construction with social media.",2015.0,146.0,114.0,"{'volume': '50', 'pages': '120 - 137', 'name': 'Educational Psychologist'}","{'bibtex': '@Article{Kimmerle2015LearningAC,\n author = {J. Kimmerle and Johannes Moskaliuk and Aileen Oeberst and U. Cress},\n journal = {Educational Psychologist},\n pages = {120 - 137},\n title = {Learning and Collective Knowledge Construction With Social Media: A Process-Oriented Perspective},\n volume = {50},\n year = {2015}\n}\n'}","[{'authorId': '3357503', 'name': 'J. Kimmerle'}, {'authorId': '1733473', 'name': 'Johannes Moskaliuk'}, {'authorId': '47526133', 'name': 'Aileen Oeberst'}, {'authorId': '1687692', 'name': 'U. Cress'}]"
