,paperId,title,abstract,year,referenceCount,citationCount,journal,citationStyles,authors
3084,f6ba15b73550be60c7a8b21141a0f19638c21548,Mimicry: Facts and fiction.,,1999.0,0.0,71.0,"{'volume': '', 'name': ''}","{'bibtex': '@Inproceedings{Hess1999MimicryFA,\n author = {U. Hess and P. Philippot and S. Blairy},\n title = {Mimicry: Facts and fiction.},\n year = {1999}\n}\n'}","[{'authorId': '3067657', 'name': 'U. Hess'}, {'authorId': '4443997', 'name': 'P. Philippot'}, {'authorId': '50716507', 'name': 'S. Blairy'}]"
3085,f6c18cc912ef5b3417bc354be5fd117a4239deaf,A survey on simulating real-time crowd simulation,"Studies on crowd simulation have been around us for nearly 30 years. It remains one of the important and fundamental fields in three-dimensional (3D) computer graphics. Simulating large amount of crowds such as the crowd during Hajj is never an easy task. It requires us to understand a wide body of knowledge which includes computer science, mathematics, physics and social science. This paper describes the fundamental and important components of developing a crowd simulation system.",2015.0,34.0,9.0,"{'pages': '1-5', 'name': '2015 4th International Conference on Interactive Digital Media (ICIDM)'}","{'bibtex': '@Article{Nasir2015ASO,\n author = {F. M. Nasir and M. S. Sunar},\n journal = {2015 4th International Conference on Interactive Digital Media (ICIDM)},\n pages = {1-5},\n title = {A survey on simulating real-time crowd simulation},\n year = {2015}\n}\n'}","[{'authorId': '38883764', 'name': 'F. M. Nasir'}, {'authorId': '2036992', 'name': 'M. S. Sunar'}]"
3086,f6c6ae791bf0696a4053e171fd27918e8fc17ab3,Continuum crowds,"We present a real-time crowd model based on continuum dynamics. In our model, a dynamic potential field simultaneously integrates global navigation with moving obstacles such as other people, efficiently solving for the motion of large crowds without the need for explicit collision avoidance. Simulations created with our system run at interactive rates, demonstrate smooth flow under a variety of conditions, and naturally exhibit emergent phenomena that have been observed in real crowds.",2006.0,40.0,939.0,{'name': 'ACM SIGGRAPH 2006 Papers'},"{'bibtex': '@Article{Treuille2006ContinuumC,\n author = {Adrien Treuille and Seth Cooper and Zoran Popovic},\n journal = {ACM SIGGRAPH 2006 Papers},\n title = {Continuum crowds},\n year = {2006}\n}\n'}","[{'authorId': '3064395', 'name': 'Adrien Treuille'}, {'authorId': '145442343', 'name': 'Seth Cooper'}, {'authorId': '1986848', 'name': 'Zoran Popovic'}]"
3089,f6ce018eae295beba34b2ce6ca4e25c6462a95c5,The use of fear and anger to alter crisis initiation,"This paper provides a formal assessment of the effectiveness of the use of fear and anger on the decision to initiate a crisis. The formalization employs the finding that fearful decision-makers are risk-averting across frames and make pessimistic risk assessments, and that angry decision-makers are risk-seeking across frames and make optimistic risk assessments. The work presented here employs a sequential decision analysis based on the two-sided incomplete information version of the Traditional Deterrence Game. The analysis shows when the use of the emotions of fear and anger is effective, ineffective, and counterproductive in altering the decision to initiate or not initiate a crisis.",2014.0,71.0,9.0,"{'volume': '31', 'pages': '168 - 192', 'name': 'Conflict Management and Peace Science'}","{'bibtex': '@Article{Carlson2014TheUO,\n author = {L. Carlson and R. Dacey},\n journal = {Conflict Management and Peace Science},\n pages = {168 - 192},\n title = {The use of fear and anger to alter crisis initiation},\n volume = {31},\n year = {2014}\n}\n'}","[{'authorId': '144306079', 'name': 'L. Carlson'}, {'authorId': '3290346', 'name': 'R. Dacey'}]"
3090,f70d9c7e5b71298a5688f8dd8a6b04e42755cd04,"Automatic Adaptation of Exposure Intensity in VR Acrophobia Therapy, based on Deep Neural Networks",,2019.0,0.0,10.0,"{'volume': '', 'name': ''}","{'bibtex': '@Inproceedings{Balan2019AutomaticAO,\n author = {O. Balan and G. Moise and A. Moldoveanu and F. Moldoveanu and Marius Leordeanu},\n title = {Automatic Adaptation of Exposure Intensity in VR Acrophobia Therapy, based on Deep Neural Networks},\n year = {2019}\n}\n'}","[{'authorId': '143850275', 'name': 'O. Balan'}, {'authorId': '145867956', 'name': 'G. Moise'}, {'authorId': '3088730', 'name': 'A. Moldoveanu'}, {'authorId': '144623983', 'name': 'F. Moldoveanu'}, {'authorId': '2062849457', 'name': 'Marius Leordeanu'}]"
3091,f731b6745d829241941307c3ebf163e90e200318,Active Shape Models-Their Training and Application,"!, Model-based vision is firmly established as a robust approach to recognizing and locating known rigid objects in the presence of noise, clutter, and occlusion. It is more problematic to apply modelbased methods to images of objects whose appearance can vary, though a number of approaches based on the use of flexible templates have been proposed. The problem with existing methods is that they sacrifice model specificity in order to accommodate variability, thereby compromising robustness during image interpretation. We argue that a model should only be able to deform in ways characteristic of the class of objects it represents. We describe a method for building models by learning patterns of variability from a training set of correctly annotated images. These models can be used for image search in an iterative refinement algorithm analogous to that employed by Active Contour Models (Snakes). The key difference is that our Active Shape Models can only deform to fit the data in ways consistent with the training set. We show several practical examples where we have built such models and used them to locate partially occluded objects in noisy, cluttered images. Q 199s A&& prrss, IN.",1995.0,19.0,8060.0,"{'volume': '61', 'pages': '38-59', 'name': 'Comput. Vis. Image Underst.'}","{'bibtex': '@Article{Cootes1995ActiveSM,\n author = {Tim Cootes and C. Taylor and D. Cooper and J. Graham},\n journal = {Comput. Vis. Image Underst.},\n pages = {38-59},\n title = {Active Shape Models-Their Training and Application},\n volume = {61},\n year = {1995}\n}\n'}","[{'authorId': '7205190', 'name': 'Tim Cootes'}, {'authorId': '144482985', 'name': 'C. Taylor'}, {'authorId': '32250556', 'name': 'D. Cooper'}, {'authorId': '47581828', 'name': 'J. Graham'}]"
3092,f737ddf2ec979027f8fdf0e279b1ae96f084fee1,Basic Content Analysis,Introduction Content Classification and Interpretation Techniques of Content Analysis Issues in Content Analysis,1986.0,0.0,6600.0,"{'volume': '', 'name': ''}","{'bibtex': '@Inproceedings{Weber1986BasicCA,\n author = {R. Weber},\n title = {Basic Content Analysis},\n year = {1986}\n}\n'}","[{'authorId': '143880923', 'name': 'R. Weber'}]"
3093,f745e27368016fac67ca60ac2fd98656a4d5c22b,The effects of perceived relevance of travel blogs' content on the behavioral intention to visit a tourist destination,,2014.0,97.0,264.0,"{'volume': '30', 'pages': '787-799', 'name': 'Comput. Hum. Behav.'}","{'bibtex': ""@Article{Chen2014TheEO,\n author = {Yu-Chen Chen and Rong-An Shang and Ming-Jin Li},\n journal = {Comput. Hum. Behav.},\n pages = {787-799},\n title = {The effects of perceived relevance of travel blogs' content on the behavioral intention to visit a tourist destination},\n volume = {30},\n year = {2014}\n}\n""}","[{'authorId': '2109362694', 'name': 'Yu-Chen Chen'}, {'authorId': '1718794', 'name': 'Rong-An Shang'}, {'authorId': '2120856375', 'name': 'Ming-Jin Li'}]"
3094,f7742ac5be07cef976948d519653e15532ba5c48,Knowing what you're feeling and knowing what to do about it: Mapping the relation between emotion differentiation and emotion regulation,"Individuals differ considerably in their emotion experience. Some experience emotions in a highly differentiated manner, clearly distinguishing among a variety of negative and positive discrete emotions. Others experience emotions in a relatively undifferentiated manner, treating a range of like-valence terms as interchangeable. Drawing on self-regulation theory, we hypothesised that individuals with highly differentiated emotion experience should be better able to regulate emotions than individuals with poorly differentiated emotion experience. In particular, we hypothesised that emotion differentiation and emotion regulation would be positively related in the context of intense negative emotions, where the press for emotion regulation is generally greatest. To test this hypothesis, participants' negative and positive emotion differentiation was assessed using a 14-day diary protocol. Participants' regulation of negative and positive emotions was assessed using laboratory measures. As predicted, negative emotion differentiation was positively related to the frequency of negative emotion regulation, particularly at higher levels of emotional intensity.",2001.0,32.0,857.0,"{'volume': '15', 'pages': '713 - 724', 'name': 'Cognition and Emotion'}","{'bibtex': ""@Article{Barrett2001KnowingWY,\n author = {L. F. Barrett and J. Gross and T. C. Christensen and Michael Benvenuto},\n journal = {Cognition and Emotion},\n pages = {713 - 724},\n title = {Knowing what you're feeling and knowing what to do about it: Mapping the relation between emotion differentiation and emotion regulation},\n volume = {15},\n year = {2001}\n}\n""}","[{'authorId': '1731779', 'name': 'L. F. Barrett'}, {'authorId': '1775321', 'name': 'J. Gross'}, {'authorId': '32425979', 'name': 'T. C. Christensen'}, {'authorId': '153722239', 'name': 'Michael Benvenuto'}]"
3096,f79e849a6cd26f338400ea9501f57d96c972c3b2,Bodily Communication,"yet it is a compassionate and sensitive work that abounds in current useful information. It projects a positive and realistic approach to issues confronting disabled people and their families. The lives and aspirations of the disabled are discussed in an easily readable style, which includes such topics as: labeling, accessibility, institutionalization, relationships with the medical field, and representation in the media and technology. Special People is not written for the professional who requires extensive information on a specific topic or exceptionality. Rather, it is a short book (172 pages) that brings together knowledge and thought from several disciplines to deal with the everyday problems of coping. Doctors, clergymen, parents, older students, relatives, and the general reader will find Special People useful and informative. One of the strongest aspects of this book is the author's ability to relate her personal experiences and feelings. She is sensitive to the adjustment problems of the nonhandicapped and helps them to understand their own reactions by sharing hers. For example, after realizing that a particular child had Downs' Syndrome, Ms. Cohen relates, ""The shock stayed with me all afternoon. Even though I had known that this was a program for retarded infants, I hadn't been prepared. I was still plagued by my stereotypes"" (p. 117). There are pertinent references throughout the text to professional articles, books for adults, and some for children that expound upon the topics discussed. Regular classroom teachers may be interested in reading, ""Don't Feel Sorry for Paul,"" which describes the life of a physically handicapped child. Parents may chose to read, ""About Handicaps,"" to children who are afraid of ""catching handicap germs."" There are also several accounts of innovative programs, such as Sweden's consideration of blind, physically, and mentally handicapped persons when traffic patterns were changed. This was done because ""they are passengers ... they are pedestrians ... they are part of the world around the driver .... "" There are several excerpts from autobiographies of disabled people, transcripts of conversations with parents, and reactions of children. Helen Jones describes inconsistencies in the airlines' willingness to accept disabled passengers: her statement is especially piognant for those who organize service companies for the public. The parent of a physically handicapped child expresses appreciation for a sequence on the ""Mr. Rogers"" television show, which included disabled children. Shirley Cohen does not leave her reader uninvolved. One chapter, entitled ""And Now You,"" presents situations for selfinquiry as well as for discussion. While the general reader and the disabled themselves are asked to think about their own behaviors and feelings, the professional team member can re-examine his own beliefs regarding the equality and worthiness of the people he serves. This chapter is quite short and could be expanded. One possible criticism is Ms. Cohen's introduction as it later relates to her text on public education. Although the ""Right to Education"" is discussed in accordance",1978.0,0.0,550.0,"{'volume': '72', 'pages': '111 - 112', 'name': 'Journal of Visual Impairment & Blindness'}","{'bibtex': '@Article{Rosenberg1978BodilyC,\n author = {Shelley Masion Rosenberg},\n journal = {Journal of Visual Impairment & Blindness},\n pages = {111 - 112},\n title = {Bodily Communication},\n volume = {72},\n year = {1978}\n}\n'}","[{'authorId': '2124146851', 'name': 'Shelley Masion Rosenberg'}]"
3099,f7ce089462e62f872623ef330cc43b040c36fca2,Computers are social actors,"This paper presents a new experimental paradigm for the study of human-computer interaction, Five experiments provide evidence that individuals’ interactions with computers are fundamentally social. The studies show that social responses to computers are not the result of conscious beliefs that computers are human or human-like. Moreover, such behaviors do not result from users’ ignorance or from psychological or social dysfunctions, nor from a belief that subjects are interacting with programmers. Rather, social responses to computers are commonplace and easy to generate. The results reported here present numerous and unprecedented hypotheses, unexpected implications for design, new approaches to usability testing, and direct methods for verii3cation.",1994.0,11.0,1567.0,{'name': 'Conference Companion on Human Factors in Computing Systems'},"{'bibtex': '@Article{Nass1994ComputersAS,\n author = {Clifford Nass and Jonathan Steuer and Ellen R. Tauber},\n journal = {Conference Companion on Human Factors in Computing Systems},\n title = {Computers are social actors},\n year = {1994}\n}\n'}","[{'authorId': '2265964558', 'name': 'Clifford Nass'}, {'authorId': '144601978', 'name': 'Jonathan Steuer'}, {'authorId': '2952549', 'name': 'Ellen R. Tauber'}]"
3101,f81485263ff215828822ef7f415b608464d87e0c,Everyday Problem Solving and Emotion,"Despite cognitive declines that occur with aging, older adults solve emotionally salient and interpersonal problems in more effective ways than young adults do. I review evidence suggesting that older adults (a) tailor their strategies to the contextual features of the problem and (b) effectively use a combination of instrumental and emotion-regulation strategies. I identify factors of problem-solving contexts that affect what types of problem-solving strategies will be effective. Finally, I discuss how this identification of factors affects what we know about developmental differences in everyday problem-solving competence.",2007.0,18.0,339.0,"{'volume': '16', 'pages': '26 - 31', 'name': 'Current Directions in Psychological Science'}","{'bibtex': '@Article{Blanchard-Fields2007EverydayPS,\n author = {F. Blanchard-Fields},\n journal = {Current Directions in Psychological Science},\n pages = {26 - 31},\n title = {Everyday Problem Solving and Emotion},\n volume = {16},\n year = {2007}\n}\n'}","[{'authorId': '1401641948', 'name': 'F. Blanchard-Fields'}]"
3102,f82f152244b1cb861db0f290d55302011aee28dc,Development and validation of brief measures of positive and negative affect: the PANAS scales.,"In recent studies of the structure of affect, positive and negative affect have consistently emerged as two dominant and relatively independent dimensions. A number of mood scales have been created to measure these factors; however, many existing measures are inadequate, showing low reliability or poor convergent or discriminant validity. To fill the need for reliable and valid Positive Affect and Negative Affect scales that are also brief and easy to administer, we developed two 10-item mood scales that comprise the Positive and Negative Affect Schedule (PANAS). The scales are shown to be highly internally consistent, largely uncorrelated, and stable at appropriate levels over a 2-month time period. Normative data and factorial and external evidence of convergent and discriminant validity for the scales are also presented.",1988.0,50.0,35408.0,"{'volume': '54 6', 'pages': '\n          1063-70\n        ', 'name': 'Journal of personality and social psychology'}","{'bibtex': '@Article{Watson1988DevelopmentAV,\n author = {D. Watson and L. Clark and A. Tellegen},\n journal = {Journal of personality and social psychology},\n pages = {\n          1063-70\n        },\n title = {Development and validation of brief measures of positive and negative affect: the PANAS scales.},\n volume = {54 6},\n year = {1988}\n}\n'}","[{'authorId': '145213999', 'name': 'D. Watson'}, {'authorId': '10034636', 'name': 'L. Clark'}, {'authorId': '116114697', 'name': 'A. Tellegen'}]"
3106,f83cf12eeab599b3a2deee9faca444c200a226da,Reflective navigation: individual behaviors and group behaviors,"An approach to motion planning among moving obstacles is presented, whereby obstacles are modeled as intelligent decision-making agents. The decision-making processes of the obstacles are assumed to be similar to that of the mobile robot. A probabilistic extension to the velocity obstacle approach is used as a means for navigation and modeling uncertainty about the moving obstacles' decisions.",2004.0,3.0,84.0,"{'volume': '4', 'pages': '4172-4177 Vol.4', 'name': ""IEEE International Conference on Robotics and Automation, 2004. Proceedings. ICRA '04. 2004""}","{'bibtex': ""@Article{Kluge2004ReflectiveNI,\n author = {B. Kluge and E. Prassler},\n journal = {IEEE International Conference on Robotics and Automation, 2004. Proceedings. ICRA '04. 2004},\n pages = {4172-4177 Vol.4},\n title = {Reflective navigation: individual behaviors and group behaviors},\n volume = {4},\n year = {2004}\n}\n""}","[{'authorId': '34864534', 'name': 'B. Kluge'}, {'authorId': '2389544', 'name': 'E. Prassler'}]"
3108,f84d468be4825adad39e436bff858a63583939d5,"Presence: concept, determinants, and measurement","The concept of presence, i.e. the sensation of 'being there' in a mediated environment, has received substantial attention from the virtual reality community, and is becoming increasingly relevant both to broadcasters and display developers. Although research into presence is still at an early stage of development, there is a consensus that presence has multiple determinants. To identify and test which parameters affect presence, a reliable, robust and valid means of measuring presence is required. In this paper, we describe the categories of factors thought to have an impact on presence. Furthermore, we present an overview of various approaches taken to measuring presence, which can be divided into two general categories: subjective measures and objective corroborative measures. Since presence is a subjective experience, the most direct way of assessment is through users' subjective report. This approach has serious limitations however, and should be used judiciously. Objective measures, such as postural, physiological or social responses to media, can be used to corroborate subjective measures, thereby overcoming some of their limitations. At present, the most promising direction for presence measurement is to develop and use an aggregate measure of presence that is comprised of both subjective and objective components, tailored to the specific medium under study.",2000.0,58.0,607.0,{'volume': '3959'},"{'bibtex': '@Inproceedings{Ijsselsteijn2000PresenceCD,\n author = {W. Ijsselsteijn and H. Ridder and J. Freeman and S. Avons},\n title = {Presence: concept, determinants, and measurement},\n volume = {3959},\n year = {2000}\n}\n'}","[{'authorId': '1679478', 'name': 'W. Ijsselsteijn'}, {'authorId': '1712892', 'name': 'H. Ridder'}, {'authorId': '48770354', 'name': 'J. Freeman'}, {'authorId': '1962204', 'name': 'S. Avons'}]"
3109,f870ddad62db38b8286e1bd37cb84a6e4f368a7a,Virtual Reality Immersion Rescales Regulation of Interpersonal Distance in Controls but not in Autism Spectrum Disorder,,2020.0,59.0,12.0,"{'volume': '50', 'pages': '4317 - 4328', 'name': 'Journal of Autism and Developmental Disorders'}","{'bibtex': '@Article{Simões2020VirtualRI,\n author = {M. Simões and S. Mouga and A. Pereira and P. de Carvalho and G. Oliveira and M. Castelo‐Branco},\n journal = {Journal of Autism and Developmental Disorders},\n pages = {4317 - 4328},\n title = {Virtual Reality Immersion Rescales Regulation of Interpersonal Distance in Controls but not in Autism Spectrum Disorder},\n volume = {50},\n year = {2020}\n}\n'}","[{'authorId': '145682659', 'name': 'M. Simões'}, {'authorId': '6972154', 'name': 'S. Mouga'}, {'authorId': '48366968', 'name': 'A. Pereira'}, {'authorId': '35602079', 'name': 'P. de Carvalho'}, {'authorId': '2394750', 'name': 'G. Oliveira'}, {'authorId': '1390131251', 'name': 'M. Castelo‐Branco'}]"
3110,f8a78b016bc6c45a0c1cecab2fe459c226bde467,Submissive behaviour and psychopathology.,"OBJECTIVES
A variety of behaviours have been identified as submissive (Buss & Craik, 1986). These are believed to be associated with vulnerability to psychopathology. This paper explores the construct and measurement of submissive behaviours and their association with psychopathology.


DESIGN
Two self-report scales were designed to measure the frequencies of (a) typical submissive behaviours (SBS) and (b) passive/withdrawal and affiliative strategies focused on conflict de-escalation (CDS). The association of these scales with psychopathology was explored in a series of questionnaire studies.


METHODS
Study 1 assessed the SBS using a student sample (N = 332) and a mixed clinical group (N = 136). Of these, 177 students and 66 patients also completed the SCL-90-R. In Studies 2 and 3, the CDS and its association with depressive symptoms were assessed using a student sample (N = 154) and a depressed patient group (N = 60).


RESULTS
The SBS and CDS appeared reliable. There was a positive relationship between the SBS and the SCL-90-R, including interpersonal sensitivity and unexpressed hostility. The passive/withdrawal subscale of the CDS was associated with depressive symptoms. Evidence was obtained for sex differences with the affiliative subscale.


CONCLUSIONS
Some forms of submissive behaviour, especially those associated with passive/withdrawal and inhibition, are associated with a wide range of psychological problems.",1997.0,0.0,273.0,"{'volume': '36 ( Pt 4)', 'pages': '\n          467-88\n        ', 'name': 'The British journal of clinical psychology'}","{'bibtex': '@Article{Allan1997SubmissiveBA,\n author = {S. Allan and Paul Gilbert},\n journal = {The British journal of clinical psychology},\n pages = {\n          467-88\n        },\n title = {Submissive behaviour and psychopathology.},\n volume = {36 ( Pt 4)},\n year = {1997}\n}\n'}","[{'authorId': '9722254', 'name': 'S. Allan'}, {'authorId': '2239275654', 'name': 'Paul Gilbert'}]"
3111,f8aa92ba3efd9d1d0ea0ac64ab521947b9648a44,Moderators of Social Facilitation Effect in Virtual Reality: Co-presence and Realism of Virtual Agents,"Social facilitation has been researched for decades, but in the face of the development of virtual reality technology, new questions arise regarding the possibility of its occurrence in this environment —in the presence of computer-generated agents. Past research provided inconclusive answers: several experiments confirmed this possibility, but several others disagreed. On the other hand, previous studies have shown the important role of VR characteristics, such as realism or co-presence, in evoking other psychological phenomena. However, no study has investigated the interplay between the presence of computer-generated agents and perceived social realism in evoking social facilitation in virtual reality. To this end, the present randomized control study was conducted. The sample consisted of professional firefighters (N = 48), divided into an experimental group with virtual bystanders and a control group without them. Subjects were instructed to perform a rescue procedure in a virtual reality headset. The performance of participants was logged and they completed questionnaires regarding sense of presence in the virtual environment, perceived realism of the environment and perceived co-presence of virtual agents. The obtained results confirmed the role of social realism as a moderator of the occurrence of social facilitation in the presence of computer-generated agents. At the same time, the main effect of facilitation was not confirmed. These results support predictions that the subjective feeling of being in a realistic company of others may be more important in evoking social facilitation than objective facts. Furthermore, the results contribute to the debate regarding the mechanism of social facilitation, suggesting that simple augmentation of the environment with social distractors is not always enough, thus questioning the attentional explanation of the effect. Taken together, our results extend previous findings on social facilitation and open up new possibilities for designing effective virtual environments.",2020.0,54.0,14.0,"{'volume': '11', 'name': 'Frontiers in Psychology'}","{'bibtex': '@Article{Strojny2020ModeratorsOS,\n author = {P. Strojny and N. Dużmańska-Misiarczyk and N. Lipp and A. Strojny},\n journal = {Frontiers in Psychology},\n title = {Moderators of Social Facilitation Effect in Virtual Reality: Co-presence and Realism of Virtual Agents},\n volume = {11},\n year = {2020}\n}\n'}","[{'authorId': '11243838', 'name': 'P. Strojny'}, {'authorId': '1750919958', 'name': 'N. Dużmańska-Misiarczyk'}, {'authorId': '1392603230', 'name': 'N. Lipp'}, {'authorId': '3620328', 'name': 'A. Strojny'}]"
3112,f8b20cd7a6928f782b3c11ddf666518b2d1eadbd,"Consensus at zero acquaintance: replication, behavioral cues, and stability.","That observers tend to agree in their ratings of a target even if they have never interacted with that target has been called consensus at zero acquaintance. The basic finding that consensus is highest for judgments concerning a target's degree of extraversion (EV) and somewhat weaker for judgments of conscientiousness is replicated. Several potential observable cues that might be used by judges when rating targets are examined. The finding that ratings of physical attractiveness correlate with judgments of EV is replicated. In Study 1, rapid body movements and smiling were also found to correlate with EV judgments. The level of consensus declined when initially unacquainted Ss interacted one-on-one (Study 2), but did not decline--and even increased--when Ss interacted in a group (Study 3). Ss judged as extraverted at zero acquaintance were also seen as extraverted after interacting with others.",1992.0,28.0,246.0,"{'volume': '62 1', 'pages': '\n          88-97\n        ', 'name': 'Journal of personality and social psychology'}","{'bibtex': '@Article{Kenny1992ConsensusAZ,\n author = {D. Kenny and Caryl Horner and D. Kashy and Ling-chuan Chu},\n journal = {Journal of personality and social psychology},\n pages = {\n          88-97\n        },\n title = {Consensus at zero acquaintance: replication, behavioral cues, and stability.},\n volume = {62 1},\n year = {1992}\n}\n'}","[{'authorId': '2060895', 'name': 'D. Kenny'}, {'authorId': '2082417843', 'name': 'Caryl Horner'}, {'authorId': '3160053', 'name': 'D. Kashy'}, {'authorId': '2223870686', 'name': 'Ling-chuan Chu'}]"
3114,f8c61e9308eec8125cf57735d36b1c8a0133ba3f,Do Not Invade: A Virtual-Reality-Framework to Study Personal Space,The bachelor thesis’ aim was to develop a framework allowing to design and conduct virtual-reality-based user studies gaining insight into the concept of personal space.,2017.0,4.0,1.0,"{'volume': '', 'name': ''}","{'bibtex': '@Inproceedings{Schnathmeier2017DoNI,\n author = {Jan Schnathmeier and U. Habel and T. Kuhlen and A. Bönsch and Sina Radke and H. Overath},\n title = {Do Not Invade: A Virtual-Reality-Framework to Study Personal Space},\n year = {2017}\n}\n'}","[{'authorId': '66298470', 'name': 'Jan Schnathmeier'}, {'authorId': '2782974', 'name': 'U. Habel'}, {'authorId': '144483066', 'name': 'T. Kuhlen'}, {'authorId': '3249697', 'name': 'A. Bönsch'}, {'authorId': '145880611', 'name': 'Sina Radke'}, {'authorId': '47973447', 'name': 'H. Overath'}]"
3115,f8d07ed31048b0e24f8bfb88779d695f00495dbc,Laugh enhancer using laugh track synchronized with the user's laugh motion,"In television shows, we are familiar with the sound of artificial laughter, the so called ""canned laughter"" or ""laugh track"". It generally has an enhancing effect on the viewer's desire to laugh. However, if the sound is played when the user dislikes the content, it works negatively. To cope with this problem, we propose a system that produces the laugh track synchronized with the user's desire to laugh. We use a use a myoelectric signal from the diaphragmatic muscle to detect an initial laugh, and dolls around the user to produce the laugh sound. We speculated that although the initial laugh trigger from the user is necessary, the system can still effectively enhance the laugh activity, and even affect the subjective quality of the contents.",2010.0,5.0,24.0,"{'name': ""CHI '10 Extended Abstracts on Human Factors in Computing Systems""}","{'bibtex': ""@Article{Fukushima2010LaughEU,\n author = {S. Fukushima and Y. Hashimoto and Takashi Nozawa and H. Kajimoto},\n journal = {CHI '10 Extended Abstracts on Human Factors in Computing Systems},\n title = {Laugh enhancer using laugh track synchronized with the user's laugh motion},\n year = {2010}\n}\n""}","[{'authorId': '143679569', 'name': 'S. Fukushima'}, {'authorId': '2024692742', 'name': 'Y. Hashimoto'}, {'authorId': '2068175863', 'name': 'Takashi Nozawa'}, {'authorId': '1776927', 'name': 'H. Kajimoto'}]"
3116,f8e1fc3f05345bf8eb0e2b7bc88bfaa3d725b912,We learn better together: enhancing eLearning with emotional characters,"In this paper we explore a new direction for pedagogical computer characters, which we believe will maximize students' learning gains and enjoyment. To the traditional scenario where students interact primarily with a single coach or tutor character on-screen, we introduce the addition of both a social, animate colearner, and the student's own avatar character. Variations of the colearner's attributes, informed by research literature on human partners, are explored through an online testbed application of English language idioms. Results from an experimental study with 76 Japanese college students reveal that cooperative colearners have a positive impact on students' performance and experience, as well as increasing perceptions of the character's intelligence and credibility. Findings provide grounding for a fruitful new direction for pedagogical characters, where students learn alongside emotional companions.",2005.0,38.0,96.0,{'pages': '408-417'},"{'bibtex': '@Inproceedings{Maldonado2005WeLB,\n author = {Heidy Maldonado and Jong-Eun Roselyn Lee and Scott Brave and C. Nass and H. Nakajima and Ryota Yamada and Kimihiko Iwamura and Yasunori Morishima},\n pages = {408-417},\n title = {We learn better together: enhancing eLearning with emotional characters},\n year = {2005}\n}\n'}","[{'authorId': '145904305', 'name': 'Heidy Maldonado'}, {'authorId': '2108367283', 'name': 'Jong-Eun Roselyn Lee'}, {'authorId': '2739604', 'name': 'Scott Brave'}, {'authorId': '2029850', 'name': 'C. Nass'}, {'authorId': '16845205', 'name': 'H. Nakajima'}, {'authorId': '2071316348', 'name': 'Ryota Yamada'}, {'authorId': '10605736', 'name': 'Kimihiko Iwamura'}, {'authorId': '2402842', 'name': 'Yasunori Morishima'}]"
3118,f8e8b3fd2b8eb91eec9a5507671a5dffe295bf59,Examining the associations between interpersonal emotion regulation and psychosocial adjustment in emerging adulthood,,2021.0,67.0,9.0,"{'volume': '45', 'pages': '652 - 662', 'name': 'Cognitive Therapy and Research'}","{'bibtex': '@Article{Chan2021ExaminingTA,\n author = {Samantha Chan and J. Rawana},\n journal = {Cognitive Therapy and Research},\n pages = {652 - 662},\n title = {Examining the associations between interpersonal emotion regulation and psychosocial adjustment in emerging adulthood},\n volume = {45},\n year = {2021}\n}\n'}","[{'authorId': '34987625', 'name': 'Samantha Chan'}, {'authorId': '3834933', 'name': 'J. Rawana'}]"
3119,f8f9e47deaf537fa8532664906049fc7afe8d5ad,Robot mood is contagious: effects of robot body language in the imitation game,"Mood contagion is an automatic mechanism that induces a congruent mood state by means of the observation of another person's emotional expression. In this paper, we address the question whether robot mood displayed during an imitation game can (a) be recognized by participants and (b) produce contagion effects. Robot mood was displayed by applying a generic framework for mood expression using body language. By modulating the set of available behavior parameters in this framework for controlling pose and motion dynamics, the gestures performed by the humanoid robot NAO were adjusted to display either a positive or negative mood. In the study performed, we varied both mood as well as task difficulty. Our results show that participants are able to differentiate between positive and negative robot mood. Moreover, self-reported mood matches the mood of the robot in the easy task condition. Additional evidence for mood contagion is provided by the fact that we were able to replicate an expected effect of negative mood on task performance: in the negative mood condition participants performed better on difficult tasks than in the positive mood condition, even though participants' self-reported mood did not match that of the robot.",2014.0,41.0,48.0,{'pages': '973-980'},"{'bibtex': '@Inproceedings{Xu2014RobotMI,\n author = {Junchao Xu and J. Broekens and K. Hindriks and Mark Antonius Neerincx},\n pages = {973-980},\n title = {Robot mood is contagious: effects of robot body language in the imitation game},\n year = {2014}\n}\n'}","[{'authorId': '34859885', 'name': 'Junchao Xu'}, {'authorId': '1735303', 'name': 'J. Broekens'}, {'authorId': '1751831', 'name': 'K. Hindriks'}, {'authorId': '1784286', 'name': 'Mark Antonius Neerincx'}]"
